,index,county_fips,county_name,state,DEMOCRAT_2000,DEMOCRAT_2004,DEMOCRAT_2008,DEMOCRAT_2012,DEMOCRAT_2016,DEMOCRAT_2020,GREEN_2000,GREEN_2020,LIBERTARIAN_2020,OTHER_2000,OTHER_2004,OTHER_2008,OTHER_2012,OTHER_2016,OTHER_2020,REPUBLICAN_2000,REPUBLICAN_2004,REPUBLICAN_2008,REPUBLICAN_2012,REPUBLICAN_2016,REPUBLICAN_2020
540,540,13287.0,TURNER,GEORGIA,47.597719869706836,38.3445945945946,40.16324233042499,42.42764821579095,36.668628605061805,9.295886075949367,0.08143322475570033,,0.2175632911392405,1.0993485342019544,0.33783783783783783,0.8443568815085842,0.5900533857825232,1.6774573278399059,,51.22149837133551,61.317567567567565,58.992400788066426,56.98229839842652,61.65391406709829,15.486550632911392
541,541,13289.0,TWIGGS,GEORGIA,54.68879668049793,50.85910652920962,53.15335251161761,54.02189433603046,48.55875831485588,11.498649864986499,0.11065006915629322,,0.16876687668766877,1.7704011065006915,0.7560137457044673,0.6638636866563399,0.5949547834364588,1.3057403301305741,,43.43015214384509,48.38487972508591,46.182783801726046,45.38315088053308,50.135501355013545,13.332583258325833
542,542,13291.0,UNION,GEORGIA,32.058654399079934,25.224932249322496,23.37784464923829,19.306796642296238,16.272900605156263,4.500321336760926,0.7763082231167338,,0.17352185089974292,1.5094882116158712,0.5528455284552846,1.2695128832048148,1.5073562595902157,2.055873331675371,,65.65554916618747,74.22222222222223,75.35264246755689,79.18584709811356,81.67122606316836,20.32615681233933
543,543,13293.0,UPSON,GEORGIA,38.130886259357645,33.948046797541146,35.55730671569915,35.15049276391725,31.781598683007132,8.138318481208834,0.14489253803429122,,0.18597442851607904,1.122917169765757,0.27761253222288323,0.6041502495403205,0.6570185563349018,1.5273458935430766,,60.60130403284231,65.77434067023597,63.838543034760534,64.19248867974785,66.69105542344978,16.675707090275086
544,544,13295.0,WALKER,GEORGIA,33.55914263032548,27.902857409220154,25.889898904086312,24.08659115820241,17.594757054600098,4.913299720651359,0.0,,0.35003747359814674,1.2066684308017994,0.5919917960192047,1.4314841559765525,1.7126415783704787,3.30188679245283,,65.23418893887272,71.50515079476064,72.67861693993713,74.20076726342711,79.10335615294707,19.736662805750495
545,545,13297.0,WALTON,GEORGIA,28.737619871089453,21.311178685201273,23.50802198412258,21.663298947144526,20.374465575703965,6.205108131911146,0.19913011580988313,,0.27938154418240535,3.117958392286328,0.517665797856936,0.8438350080497419,1.1379347016909498,3.147574819401445,,67.94529162081434,78.1711555169418,75.64814300782768,77.19876635116452,76.47795960489458,18.51551032390645
546,546,13299.0,WARE,GEORGIA,36.144578313253014,30.573530715362114,32.490335051546396,32.66605243320211,28.233749179251475,7.417911499436302,0.0,,0.2043404735062007,0.5089322808475281,0.372307419555004,0.5718427835051546,0.8208392662702069,1.8959290873276426,,63.34648940589946,69.05416186508289,66.93782216494846,66.51310830052768,69.87032173342088,17.377748027057496
547,547,13301.0,WARREN,GEORGIA,55.757575757575765,54.640417838489356,58.42105263157895,60.5304829770388,56.29820051413882,13.85326291965296,0.09324009324009325,,0.15088645794039984,0.6526806526806527,0.32141422257934915,0.7142857142857143,0.2771179730799683,1.2425021422450728,,43.4965034965035,45.038167938931295,40.86466165413534,39.19239904988123,42.45929734361611,10.995850622406639
548,548,13303.0,WASHINGTON,GEORGIA,51.95038110895233,47.57232063208869,51.9801421640528,53.51952770208901,49.63952251506914,12.501321492758219,0.10461814377522044,,0.17443704408499844,0.6874906590943057,0.4205428826303046,0.4513144533453684,0.6698455949137148,1.3237206004018438,,47.25751008817815,52.007136485281,47.56854338260183,45.810626702997276,49.03675688452901,12.324241463156781
549,549,13305.0,WAYNE,GEORGIA,34.18290854572714,28.11779501152798,27.064393939393938,25.279968838251047,19.600499375780274,5.257082485521991,0.0,,0.2034747221787447,0.6121939030484758,0.4191993292810731,0.9564393939393938,1.1296133995520499,2.1031403053874964,,65.20489755122438,71.46300565919094,71.97916666666667,73.5904177621969,78.29636031883223,19.539442792299266
550,550,13307.0,WEBSTER,GEORGIA,59.515951595159514,51.29482071713147,46.35463546354636,49.03117101937658,42.38351254480286,11.492805755395683,0.11001100110011,,0.0539568345323741,0.88008800880088,0.398406374501992,0.7200720072007201,0.33698399326032014,1.1648745519713262,,39.49394939493949,48.30677290836653,52.92529252925292,50.631844987363095,56.451612903225815,13.453237410071942
551,551,13309.0,WHEELER,GEORGIA,47.74603174603175,41.337237676915564,35.92760180995475,35.74074074074074,30.73263558515699,7.538293216630198,0.12698412698412698,,0.1422319474835886,0.5079365079365079,0.4880429477794046,0.36199095022624433,1.0185185185185186,1.6650808753568032,,51.61904761904762,58.17471937530503,63.710407239819,63.24074074074074,67.60228353948621,17.319474835886215
552,552,13311.0,WHITE,GEORGIA,28.595768848502058,21.259095223030684,20.202583403029458,15.9324942791762,14.15884293326567,4.068237041036717,0.6673292630981116,,0.30878779697624187,1.774811869941786,0.6748919118422441,1.1151379983272929,1.5827612509534708,3.2817389833375623,,68.96209001845804,78.06601286512706,78.68227859864325,82.48474446987034,82.55941808339678,20.622975161987043
553,553,13313.0,WHITFIELD,GEORGIA,30.186250107286927,26.30520564577326,29.50825595259602,26.826908766185444,25.88883814991193,7.259293528547325,0.562183503561926,,0.29935231045555977,1.2230709810316711,0.4780695097890424,1.0116703399934965,1.343205834201518,3.861960988975145,,68.02849540811947,73.21672484443769,69.48007370741048,71.82988539961303,70.24920086111293,17.441354160997115
554,554,13315.0,WILCOX,GEORGIA,40.676532769556026,34.51970914657482,30.920012646221938,33.87663790348354,28.62903225806452,6.568119475769582,0.0,,0.121914050594331,0.9302325581395349,0.2296211251435132,0.8220044261776794,0.5113454777884308,0.9408602150537635,,58.39323467230444,65.25066972828168,68.25798292760038,65.61201661872803,70.43010752688173,18.309966473636088
555,555,13317.0,WILKES,GEORGIA,48.18678589170393,44.640105657054804,45.82343626286619,43.835328712455365,41.19482835488186,10.737721216941738,0.19870839542970692,,0.2286736925830185,0.8445106805762544,0.550297160466652,0.6334125098970704,0.8191556395715185,1.471243869817209,,50.76999503229012,54.80959718247854,53.54315122723674,55.34551564797312,57.33392777530094,14.033605090475243
556,556,13319.0,WILKINSON,GEORGIA,50.37433155080214,49.51262738147984,49.17611812540124,49.01123595505618,44.180079309540474,10.875262054507338,0.08021390374331551,,0.16247379454926625,1.4171122994652408,0.39875941515285773,0.5563877594692916,0.5168539325842696,1.3995801259622114,,48.1283422459893,50.0886132033673,50.267494115129466,50.47191011235955,54.420340564497316,13.962264150943396
557,557,13321.0,WORTH,GEORGIA,36.52862563933345,30.198693522046817,30.37037037037037,29.54032545432949,24.35201928872815,6.4485729671513194,0.13199142055766375,,0.16155088852988692,0.7754495957762745,0.32661948829613496,0.5734767025089605,0.7483073999287326,1.4828209764918625,,62.563933344332625,69.47468698965706,69.05615292712068,69.71136714574178,74.16515973477999,18.38987614431879
558,558,15001.0,HAWAII,HAWAII,56.37042862760519,60.857509271775676,75.94446769083628,74.422416238535,63.60553131792746,66.8811351265174,9.052300432559969,0.9167103195390257,1.1695173890268067,1.053873377900118,0.9601053689646807,1.8396198218662203,2.3276704384278375,9.414648434489031,0.40312478648051564,33.52339756193472,38.18238535925965,22.21591248729751,23.24991332303716,26.97982024758352,30.629512378436242
559,559,15003.0,HONOLULU,HAWAII,54.54041173483339,51.080734356734446,69.82722374866775,68.86419852936221,61.47730851324399,62.51367435920252,5.092777061603969,0.5700048678101659,0.8994980397904225,0.7910465252548928,0.6330661503883811,1.4373576087062805,1.3250567833336704,6.916967003744008,0.3588047170650769,39.57576467830775,48.28619949287717,28.735418642625966,29.810744687304126,31.605724483012004,35.65801801613182
560,560,15007.0,KAUAI,HAWAII,61.86561337436274,59.961408586589485,74.99265354099323,73.470755163172,62.487184355420546,63.36388333283578,6.769852569696414,0.7582768606143834,0.904558617189599,1.1298397097322372,0.8843865573243287,2.068028210402586,2.4042251300646384,8.752610594266185,0.39705048213272826,30.234694346208606,39.15420485608619,22.939318248604174,24.12501970676336,28.76020505031327,34.57623070722751
561,561,15009.0,MAUI,HAWAII,59.83489604565838,60.72738772928526,76.70933982119756,74.10026103220767,64.45278660121282,66.58549631214458,6.367203424378312,0.8234333652384438,1.0866505264343225,0.9911333061557276,0.9276829011174362,1.753268068508757,2.053316342260498,9.662142650880739,0.3603400709419515,32.80676722380758,38.3449293695973,21.53739211029369,23.846422625531826,25.88507074790644,31.144079725240697
562,562,16001.0,ADA,IDAHO,32.91897801352391,37.75628701565141,45.83895385781652,42.7242918702159,38.676029417025696,46.47035919025094,3.9243632829898365,,2.0471184205960933,2.380046159452565,1.1857911510819215,2.139329550395202,3.2429408571776723,13.410402260961114,1.0952661832228814,60.77661254403369,61.05792183326667,52.02171659178827,54.03276727260643,47.9135683220132,50.387256205930086
563,563,16003.0,ADAMS,IDAHO,17.600838135149292,26.90256907416384,31.379310344827587,28.009708737864074,19.0105359596885,22.8538283062645,2.1477213200628604,,1.3147718484145399,2.933473022524882,1.9389238972370333,3.2327586206896552,3.3980582524271843,9.711406321575813,0.7733952049497294,77.31796752226296,71.15850702859913,65.38793103448276,68.59223300970874,71.27805771873568,75.05800464037124
564,564,16005.0,BANNOCK,IDAHO,35.304032153507066,37.031828487788076,42.136447799458765,37.4758933635848,30.9492458702418,37.11981392056229,2.981978477894464,,2.3942558086617955,2.6481265396084535,1.3230778061590562,2.726107392109386,2.9381735677821896,17.638257122336608,1.499254165297196,59.065862828990014,61.64509370605287,55.137444808431844,59.58593306863301,51.4124970074216,58.98667610547872
565,565,16007.0,BEAR LAKE,IDAHO,17.833735770955503,16.25,17.057424396873937,10.701630049610205,8.709016393442623,10.558069381598793,0.5174197999310107,,0.7541478129713424,2.4491203863401174,1.3157894736842104,2.1746517159361196,1.0985116938341601,16.05191256830601,0.7843137254901961,79.19972404277337,82.43421052631578,80.76792388718994,88.19985825655563,75.23907103825137,87.90346907993967
566,566,16009.0,BENEWAH,IDAHO,24.27447789530784,28.366691376328145,33.789625360230545,29.96910401647786,18.39904420549582,19.64608887995174,1.5188500135611607,,1.1662980092499498,3.5259018171955523,1.8779342723004695,2.6657060518731988,3.192584963954686,7.4551971326164885,1.2065151819827067,70.68077027393545,69.75537435137139,63.54466858789626,66.83831101956746,74.1457586618877,77.9810979288156
567,567,16011.0,BINGHAM,IDAHO,22.88282060145178,21.764066650567496,25.788399883415913,21.712208146338693,17.58796992481203,20.624124824964994,0.5115796750777739,,1.5353070614122826,3.131697200138265,1.3583675440714804,2.920431361119207,1.93716980060217,16.806015037593987,1.3502700540108021,73.47390252333219,76.87756580536103,71.29116875546488,76.35062205305914,65.60601503759399,76.49029805961193
568,568,16013.0,BLAINE,IDAHO,47.2159234063996,59.05775675142914,65.71752908901712,58.779674318226405,59.828422230511,67.11565956806382,5.391786344167296,,1.2642034765595607,2.947845804988662,1.1827321111768185,1.7500709488222497,2.5799489896017267,9.026482655725477,1.2792535179471745,44.44444444444444,39.75951113739405,32.53239996216063,38.64037669217187,31.14509511376352,30.340883437429454
569,569,16015.0,BOISE,IDAHO,24.386252045826513,27.50212645307627,32.865094089583884,30.566037735849054,20.37231253277399,24.979253112033195,4.026186579378069,,1.3900414937759336,5.499181669394435,1.587751630280692,2.6504108136761197,3.134978229317852,9.543786051389617,1.3278008298755186,66.08837970540098,70.91012191664305,64.48449509673999,66.29898403483308,70.0839014158364,72.30290456431536
570,570,16017.0,BONNER,IDAHO,29.70351516819151,37.60533906453255,40.10845654064562,35.06689684937419,27.784940075442872,30.400585330162794,6.142945587122515,,1.4669837205048473,2.620898397193369,1.8946892144109495,2.8751215020207703,3.609192921881744,8.504034761018001,0.932869946954454,61.5326408474926,60.4999717210565,57.016421957333606,61.32391022874406,63.71102516353913,67.1995610023779
571,571,16019.0,BONNEVILLE,IDAHO,21.560972702348312,21.496745645854233,27.376927319377504,22.916714877467427,20.194025463015308,26.398740624131868,1.081773751341042,,2.385406056116307,2.8906901895339137,1.201409791361169,2.2828093902117352,2.392798463425358,19.429682729924696,1.2001111214001297,74.46656335677673,77.3018445627846,70.34026329041076,74.69048665910721,60.37629180705999,70.0157421983517
572,572,16021.0,BOUNDARY,IDAHO,21.421215242018537,28.96299680219278,31.354320726811746,26.95862676056338,18.070889018012785,19.325201964200854,3.398558187435633,,1.2989070172659591,3.1668383110195673,2.238465052535404,3.6129304880625392,3.983274647887324,8.541545613015689,1.1721843814351338,72.01338825952625,68.79853814527182,65.03274878512572,69.0580985915493,73.38756536897154,78.20370663709805
573,573,16023.0,BUTTE,IDAHO,24.246575342465754,22.83072546230441,22.5531914893617,20.06220839813375,13.008130081300814,13.286219081272085,0.3424657534246575,,0.7773851590106008,3.219178082191781,0.5689900426742532,2.553191489361702,2.0995334370139966,12.682926829268293,0.9893992932862191,72.1917808219178,76.60028449502134,74.8936170212766,77.83825816485226,74.30894308943088,84.94699646643109
574,574,16025.0,CAMAS,IDAHO,22.287968441814595,23.361344537815125,30.258899676375407,27.508650519031143,18.64406779661017,19.76127320954907,1.3806706114398422,,0.9283819628647214,5.522682445759369,1.0084033613445378,1.4563106796116505,2.941176470588235,11.864406779661017,12.068965517241379,70.80867850098619,75.63025210084034,68.28478964401295,69.55017301038062,69.49152542372882,67.24137931034483
575,575,16027.0,CANYON,IDAHO,24.623255813953488,24.087840264310852,31.359150764249915,30.05901044030867,23.195713402486774,28.626258157283484,1.3674418604651164,,1.8758986837739189,2.9395348837209303,1.2174100409394528,2.0966285838807086,2.8067786351944317,11.925534107302328,1.187921690078531,71.06976744186046,74.6947496947497,66.54422065186938,67.1342109244969,64.8787524902109,68.30992146886406
576,576,16029.0,CARIBOU,IDAHO,14.951211835064527,14.964949710454128,16.747425802543916,12.647444298820446,8.929159802306424,12.617096018735364,0.8813345923827509,,1.2002341920374706,2.297765187283601,1.1277049679975617,2.816474863718958,1.9003931847968545,16.11202635914333,1.1124121779859486,81.86968838526913,83.9073453215483,80.43609933373713,85.4521625163827,74.95881383855024,85.07025761124122
577,577,16031.0,CASSIA,IDAHO,14.933369968402252,14.742360311980566,16.985462892119358,13.07765602667937,12.668134018097335,15.204071035413854,0.27476301689792554,,1.2566206251947243,2.5965105096853964,1.3553254059583175,2.5631216526396328,1.715102429728442,14.587918806554171,1.4227853359642746,82.19535650501443,83.90231428206111,80.45141545524102,85.20724154359218,72.7439471753485,82.11652300342715
578,578,16033.0,CLARK,IDAHO,16.49214659685864,13.031161473087819,17.066666666666666,20.121951219512198,15.547703180212014,13.183279742765272,0.2617801047120419,,1.2861736334405145,1.832460732984293,1.41643059490085,1.6,8.231707317073171,12.7208480565371,0.6430868167202572,81.41361256544502,85.55240793201133,81.33333333333333,71.64634146341463,71.73144876325088,84.88745980707395
579,579,16035.0,CLEARWATER,IDAHO,21.586242299794662,27.689638076351013,31.00358422939068,27.92207792207792,18.521441725861614,19.846119031455082,0.8726899383983572,,1.063589047295768,3.4907597535934287,1.9335647000495786,3.225806451612903,3.3279220779220777,6.445672191528545,0.9504412763068567,74.05030800821355,70.37679722359941,65.77060931899642,68.75,75.03288608260983,78.1398506449423
580,580,16037.0,CUSTER,IDAHO,17.854077253218883,23.706530958439355,25.977891156462583,22.534013605442176,17.688483844241922,22.015334063526833,1.888412017167382,,0.6206644760861628,3.2618025751072963,1.5691263782866838,1.9982993197278913,3.316326530612245,8.699254349627175,1.095290251916758,76.99570815450643,74.72434266327396,72.02380952380952,74.14965986394559,73.6122618061309,76.26871120847024
581,581,16039.0,ELMORE,IDAHO,26.414010910134937,24.30822682714977,30.713608345187293,31.408573928258964,21.286083079089416,25.4875061244488,1.3924777490668963,,2.2048015678588926,1.9810508182601205,1.1043553790792904,2.1337126600284493,3.262092238470191,10.467026519596338,1.3032827045565898,70.21246052253804,74.58741779377094,67.15267899478425,65.32933383327084,68.24689040131425,71.00440960313573
582,582,16041.0,FRANKLIN,IDAHO,12.090502003299552,9.022556390977442,11.827321111768184,5.803571428571429,7.001272958719768,9.858943577430972,0.447796370492576,,1.3055222088835534,2.7574829130332312,1.404827859121488,4.474669820618963,1.4285714285714286,22.058556101109293,1.125450180072029,84.70421871317464,89.57261574990106,83.69800906761286,92.76785714285715,70.94017094017094,87.71008403361344
583,583,16043.0,FREMONT,IDAHO,13.73820754716981,12.844513780551223,18.112244897959183,13.960703205791106,11.391076115485564,14.853400803691025,0.6485849056603774,,1.3097187081410924,2.240566037735849,1.0920436817472698,1.9557823129251701,1.4650120648052396,17.04286964129484,1.2650692067271916,83.37264150943396,86.0634425377015,79.93197278911565,84.57428472940366,71.5660542432196,82.57181128144069
584,584,16045.0,GEM,IDAHO,22.497075045963562,22.820297168488928,27.25556813892035,26.128170894526036,15.451345235101835,18.10604539064069,0.7521310379408324,,1.2151034344245832,3.6102289821159954,1.2615643397813288,2.466339499182081,2.9639519359145527,9.36635655016344,0.8335007029524002,73.14056493397962,75.91813849172975,70.27809236189756,70.90787716955941,75.18229821473471,79.84535047198233
585,585,16047.0,GOODING,IDAHO,25.507361719060885,24.0,27.620107586718607,25.146541617819462,17.915623193989596,20.760330578512395,1.0943095901313171,,1.1074380165289257,3.720652606446478,1.3896713615023475,2.5412724911890185,2.637749120750293,9.978809477942594,1.1239669421487601,69.67767608436132,74.61032863849765,69.83861992209238,72.21570926143025,72.1055673280678,77.00826446280992
586,586,16049.0,IDAHO,IDAHO,15.92860976918948,21.20527306967985,24.56760048721072,21.794053847135384,14.526903923235759,16.257029785461363,1.4224369296833066,,1.2289106436159134,4.736983360171767,3.2517263025737604,3.6297198538367845,2.654076815107822,7.239159480140897,1.0102062070402,77.91196994095544,75.5430006277464,71.8026796589525,75.5518693377568,78.23393659662334,81.50385336388253
587,587,16051.0,JEFFERSON,IDAHO,14.037774374680959,12.171569728273074,15.716885355808829,11.448906071522714,8.505446623093682,11.719466591406196,0.31904032669729454,,1.7780286460170749,2.9479326186830015,1.3361778576240737,2.490182932669285,1.6079430629997367,17.978213507625274,1.1359627460664645,82.69525267993875,86.49225241410285,81.79293171152189,86.94315086547755,73.51633986928104,85.36654201651027
588,588,16053.0,JEROME,IDAHO,22.64025303812219,20.425531914893615,26.201256024536296,25.430324801676395,19.685972448526144,24.23195084485407,0.39953387714333277,,1.2800819252432156,3.412685200599301,0.8966565349544073,2.2783700890901124,2.6642718155964675,11.524218634276403,1.0880696364567333,73.54752788413518,78.67781155015197,71.52037388637359,71.90540338272714,68.78980891719745,73.39989759344598
589,589,16055.0,KOOTENAI,IDAHO,30.78608600383457,32.207487728038686,35.71659239165537,31.508658153373005,24.527220630372494,27.174265371589524,2.471925499863051,,1.7816625124347525,2.462795581119328,1.5367426185068505,2.300910676225538,2.6676472554656683,8.440657517719801,0.8092369253467759,64.27919291518306,66.25576965345446,61.982496932119105,65.82369459116133,67.03212185190772,70.23483519062896
590,590,16057.0,LATAH,IDAHO,36.97341780419306,48.04240041032655,51.908095291859546,49.561429679575156,44.53309855279811,49.76178901312591,6.524720788975246,,2.9557608167233838,3.200313500097969,2.456260329401037,2.9976289940160323,5.155438868667582,15.490012656138227,1.2348079727758872,53.301547906733724,49.50133926027241,45.09427571412442,45.283131451757264,39.976888791063665,46.04764219737481
591,591,16059.0,LEMHI,IDAHO,18.12688821752266,22.575869726128794,25.846528623629723,23.357664233576642,17.8955078125,21.78134233853947,0.32957978577313923,,1.646264246517518,3.0211480362537766,1.4557118184061189,2.5822168087697928,2.9440389294403895,8.59375,0.7598142676234698,78.52238396045043,75.9684184554651,71.57125456760049,73.69829683698296,73.5107421875,75.81257914731955
592,592,16061.0,LEWIS,IDAHO,19.845971563981042,24.175824175824175,26.55210643015521,24.53531598513011,16.9811320754717,18.663101604278076,0.7701421800947867,,0.8556149732620321,2.665876777251185,1.153846153846154,2.771618625277162,2.7881040892193307,7.421383647798742,0.8556149732620321,76.71800947867298,74.67032967032966,70.67627494456762,72.67657992565056,75.59748427672956,79.62566844919786
593,593,16063.0,LINCOLN,IDAHO,27.763659466327827,24.85333333333333,29.144385026737968,28.219013237063777,20.59496567505721,21.34020618556701,1.1435832274459974,,1.0824742268041236,4.447268106734435,1.1199999999999999,4.973262032085562,3.1287605294825513,11.670480549199084,1.8556701030927836,66.64548919949173,74.02666666666666,65.88235294117646,68.65222623345367,67.7345537757437,75.72164948453607
594,594,16065.0,MADISON,IDAHO,9.096989966555185,7.0980493254275165,12.460749023512292,5.772966971967804,7.655532891381949,15.579710144927535,0.4124860646599777,,3.763440860215054,1.9620958751393536,1.0140070464896451,2.2899594087462662,0.9367194004995838,35.35186129525752,1.4200561009817672,88.52842809364549,91.88794362808284,85.24929156774144,93.29031362753261,56.992605813360534,79.23679289387564
595,595,16067.0,MINIDOKA,IDAHO,20.619822031297943,18.48611111111111,23.657474600870827,19.934031263444716,16.9844273031582,19.39196797197548,0.46026388462718626,,1.0884523958463657,3.6360846885547713,1.0,2.51088534107402,2.0220851857163344,11.890554504438947,1.138496184161141,75.2838293955201,80.51388888888889,73.83164005805514,78.04388355083896,71.12501819240286,78.38108344801702
596,596,16069.0,NEZ PERCE,IDAHO,31.177829099307157,36.58757062146893,39.96521348818941,38.28941120607787,28.06813557351317,31.888205274955883,0.8800948754759378,,1.4117422616492583,1.9224767492665877,1.2146892655367232,1.924479605004769,2.5522317188983856,9.731992326027557,1.178041684551915,66.01959927595031,62.197740112994346,58.11030690680581,59.15835707502374,62.199872100459274,65.52201077884294
597,597,16071.0,ONEIDA,IDAHO,17.07452725250278,14.252226910454757,17.622571692876964,10.38774533269507,8.897485493230175,10.159118727050185,0.44493882091212456,,1.101591187270502,3.170189098998888,1.875293014533521,2.6364477335800185,1.6275730014360938,17.06963249516441,1.101591187270502,79.3103448275862,83.87248007501172,79.74098057354301,87.98468166586883,74.03288201160542,87.63769889840881
598,598,16073.0,OWYHEE,IDAHO,19.542032622333753,19.080779944289695,23.262690980778707,22.36842105263158,15.05732484076433,17.207929143821172,0.6900878293601004,,1.2020244622522143,2.917189460476788,1.2813370473537604,2.2178413011335634,2.6047261009667024,7.1847133757961785,1.054407423028258,76.85069008782936,79.63788300835655,74.51946771808772,75.02685284640171,77.75796178343948,80.53563897089836
599,599,16075.0,PAYETTE,IDAHO,23.95742198891805,22.591687041564793,28.039010797631487,26.73337257210124,17.313878676470587,19.13574780837687,1.1665208515602217,,1.4699371291950767,2.537182852143482,0.9290953545232273,2.4381748519679554,2.5897586815773983,8.134191176470589,0.9209244664836626,72.33887430737825,76.47921760391198,69.52281435040055,70.67686874632136,74.55193014705883,78.4733905959444
600,600,16077.0,POWER,IDAHO,27.870062753783685,28.025693035835026,36.13652357494722,33.827075439200826,25.34445250181291,28.13923227065712,0.33222591362126247,,1.3337670787247886,2.6947212993724623,0.8113590263691683,2.1463757916959887,1.756803306923872,14.249456127628715,1.6916070266753416,69.10299003322258,71.1629479377958,61.71710063335679,64.4161212538753,60.40609137055838,68.83539362394274
601,601,16079.0,SHOSHONE,IDAHO,41.318477251624884,43.676222596964585,44.49346981997882,44.230769230769226,27.03125,27.988097206149774,1.7084493964716805,,1.1737477268970078,3.50974930362117,1.5739179314221474,3.3886339569361104,3.3411033411033406,8.57421875,1.1406844106463878,53.46332404828227,54.74985947161327,52.11789622308507,52.428127428127425,64.39453125,69.69747065630682
602,602,16081.0,TETON,IDAHO,26.956196181205538,38.3739837398374,49.42035208243882,42.58235684280345,43.388263665594856,52.276666141484164,5.6533133657806065,,1.7173467780053568,2.059153874953201,1.056910569105691,1.9965650493774152,3.0731815166924608,13.062700964630224,0.976839451709469,65.33133657806064,60.56910569105691,48.583082868183766,54.34446164050409,43.54903536977492,45.029147628801006
603,603,16083.0,TWIN FALLS,IDAHO,25.64136706613404,24.429733308114244,30.41560824160316,26.796247601449792,20.864296712860682,25.728062244870003,1.3759431868619618,,2.1095312457192956,2.880603639591656,1.1537734064686969,2.437905729607677,2.942221590505295,12.763607150030126,1.2136653790307115,70.10208610741235,74.41649328541706,67.14648602878917,70.26153080804491,66.3720961371092,70.94874113037999
604,604,16085.0,VALLEY,IDAHO,28.38109602815485,38.62112321877619,45.411631419939575,42.589957308396016,35.763694148438965,42.13507008353391,5.052790346907994,,1.0335551465382982,2.513826043237808,1.3830678960603522,2.246978851963746,3.252693636918073,9.90839409235371,0.9486054084666573,64.05228758169935,59.99580888516345,52.34138972809668,54.15734905468591,54.327911759207325,55.882769361461136
605,605,16087.0,WASHINGTON,IDAHO,24.078624078624077,23.698095893553567,27.5410563692854,25.496535796766747,17.418630751964084,20.07859281437126,1.5724815724815724,,1.066616766467066,3.1203931203931203,1.1929341592108282,2.1526853084775857,2.2632794457274827,8.88888888888889,1.122754491017964,71.22850122850123,75.10896994723561,70.30625832223701,72.24018475750577,73.69248035914703,77.73203592814372
606,606,17001.0,ADAMS,ILLINOIS,40.50948221462021,33.39263589287416,38.26363429906239,31.522200803737704,24.02428718975932,25.749396009186626,1.2321897107177258,0.30423240969964505,1.4406299400483193,0.6974658739911654,0.4193538138958604,1.0316971093014957,1.7741039631456856,4.647741854715033,0.26545769081635695,57.56086220067089,66.18801029322998,60.704668591636114,66.7036952331166,71.32797095552564,72.24028395024905
607,607,17003.0,ALEXANDER,ILLINOIS,58.60268523122825,52.05267234701781,55.600711201422406,56.12682090831191,44.34293745607871,42.55156608097785,0.69617105917454,0.19098548510313218,0.267379679144385,1.2182993535554452,0.6713142266976504,1.4224028448056898,1.3996001142530705,3.0920590302178494,0.2291825821237586,39.48284435604177,47.276013426284536,42.97688595377191,42.47357897743502,52.565003513703445,56.760886172650885
608,608,17005.0,BOND,ILLINOIS,43.515358361774744,43.80512959696024,48.49823321554771,41.16684841875682,27.46347941567065,28.09085328422345,1.6069397042093287,0.5033763044812768,1.9398403928790668,0.7821387940841865,0.9906364499932149,1.691065118626956,3.0125408942202836,7.622841965471447,0.40515653775322286,54.09556313993175,55.20423395304655,49.81070166582534,55.8206106870229,64.9136786188579,69.06077348066299
609,609,17007.0,BOONE,ILLINOIS,41.75095020292469,42.403152346348705,51.14862120323148,46.257898432014976,39.067866614495024,42.20345089875495,2.093667461186626,0.5844909724168301,1.4412106169182113,0.6442053726728081,0.6294457806662914,1.9000767251884279,1.8066931897963958,7.534455023694623,0.19216141558909486,55.51117696321587,56.967401872985,46.95130207158009,51.93540837818863,53.39767836181035,55.57868609632091
610,610,17009.0,BROWN,ILLINOIS,40.48872180451128,34.622823984526114,38.38069287660568,33.29103214890017,20.008406893652793,19.2780642602142,1.0902255639097744,0.39666798889329624,1.8643395477984925,0.9398496240601504,0.425531914893617,1.518100428182172,2.707275803722504,4.497688104245482,1.8643395477984925,57.4812030075188,64.95164410058027,60.10120669521214,64.00169204737732,75.49390500210173,76.59658865529552
611,611,17011.0,BUREAU,ILLINOIS,46.09166022707008,44.46989163221986,51.942967334774735,48.90866454212014,36.382837487176396,38.252839279568654,2.157760209237354,0.544912240449696,1.198806928989331,1.069963740117696,0.6647301977432689,1.8290188745398235,2.0022848896638807,7.609679560678294,0.2867959160261558,50.68061582357487,54.86537817003687,46.228013790685445,49.08905056821598,56.00748295214532,59.716645634966156
612,612,17013.0,CALHOUN,ILLINOIS,50.34588777863183,50.517368810051735,52.72323082623194,41.92546583850932,28.743679502139248,24.422799422799425,1.6141429669485012,0.2886002886002886,1.2987012987012987,0.8070714834742506,0.8130081300813009,2.037791774731382,2.1739130434782608,4.3173862310385065,0.18037518037518038,47.23289777094543,48.669623059866964,45.23897739903668,55.90062111801242,66.93893426682224,73.80952380952381
